class_name,method_name,cluster
TradeWebContextListener,context Initialized,cluster-7
AccountDataJSF,do Account Data,cluster-1
AccountDataJSF,get Account ID,cluster-1
AccountDataJSF,get All Orders,cluster-1
AccountDataJSF,get Balance,cluster-1
AccountDataJSF,get Closed Orders,cluster-1
AccountDataJSF,get Creation Date,cluster-1
AccountDataJSF,get Current Time,cluster-1
AccountDataJSF,get Gain,cluster-1
AccountDataJSF,get Gain HT ML,cluster-1
AccountDataJSF,get Gain Percent,cluster-1
AccountDataJSF,get Gain Percent HT ML,cluster-1
AccountDataJSF,get Holdings Total,cluster-1
AccountDataJSF,get Last Login,cluster-1
AccountDataJSF,get Login Count,cluster-1
AccountDataJSF,get Logout Count,cluster-1
AccountDataJSF,get Number Holdings,cluster-1
AccountDataJSF,get Number Of Order Rows,cluster-1
AccountDataJSF,get Number Of Orders,cluster-1
AccountDataJSF,get Open Balance,cluster-1
AccountDataJSF,get Profile ID,cluster-1
AccountDataJSF,get Session Creation Date,cluster-1
AccountDataJSF,get Sum Of Cash Holdings,cluster-1
AccountDataJSF,home,cluster-1
AccountDataJSF,set Account ID,cluster-1
AccountDataJSF,set All Orders,cluster-1
AccountDataJSF,set Balance,cluster-1
AccountDataJSF,set Closed Orders,cluster-1
AccountDataJSF,set Creation Date,cluster-1
AccountDataJSF,set Current Time,cluster-1
AccountDataJSF,set Gain,cluster-1
AccountDataJSF,set Gain Percent,cluster-1
AccountDataJSF,set Holdings Total,cluster-1
AccountDataJSF,set Last Login,cluster-1
AccountDataJSF,set Login Count,cluster-1
AccountDataJSF,set Logout Count,cluster-1
AccountDataJSF,set Number Holdings,cluster-1
AccountDataJSF,set Number Of Order Rows,cluster-1
AccountDataJSF,set Number Of Orders,cluster-1
AccountDataJSF,set Open Balance,cluster-1
AccountDataJSF,set Profile ID,cluster-1
AccountDataJSF,set Session Creation Date,cluster-1
AccountDataJSF,set Sum Of Cash Holdings,cluster-1
AccountDataJSF,toggle Show All Rows,cluster-1
ExternalContextProducer,produce Faces External Context,cluster-7
HoldingData,get Basis,cluster-0
HoldingData,get Gain,cluster-0
HoldingData,get Gain HT ML,cluster-0
HoldingData,get Holding ID,cluster-0
HoldingData,get Market Value,cluster-0
HoldingData,get Price,cluster-0
HoldingData,get Purchase Date,cluster-0
HoldingData,get Purchase Price,cluster-0
HoldingData,get Quantity,cluster-0
HoldingData,get Quote ID,cluster-0
HoldingData,set Basis,cluster-0
HoldingData,set Gain,cluster-0
HoldingData,set Holding ID,cluster-0
HoldingData,set Market Value,cluster-0
HoldingData,set Price,cluster-0
HoldingData,set Purchase Date,cluster-0
HoldingData,set Purchase Price,cluster-0
HoldingData,set Quantity,cluster-0
HoldingData,set Quote ID,cluster-0
QuoteJSF,buy,cluster-3
QuoteJSF,get All Quotes,cluster-3
QuoteJSF,get Data Table,cluster-3
QuoteJSF,get Quantity,cluster-3
QuoteJSF,get Quotes,cluster-3
QuoteJSF,get Quotes By Symbols,cluster-3
QuoteJSF,get Symbols,cluster-3
QuoteJSF,set Data Table,cluster-3
QuoteJSF,set Quantity,cluster-3
QuoteJSF,set Quotes,cluster-3
QuoteJSF,set Symbols,cluster-3
TradeActionProducer,produce Trade Action,cluster-7
LoginValidator,Login Validator,cluster-2
LoginValidator,validate,cluster-2
MarketSummaryJSF,get Gain Percent,cluster-0
MarketSummaryJSF,get Gain Percent HT ML,cluster-0
MarketSummaryJSF,get Market Summary,cluster-0
MarketSummaryJSF,get Open TS IA,cluster-0
MarketSummaryJSF,get Summary Date,cluster-0
MarketSummaryJSF,get Top Gainers,cluster-0
MarketSummaryJSF,get Top Losers,cluster-0
MarketSummaryJSF,get TS IA,cluster-0
MarketSummaryJSF,get Volume,cluster-0
MarketSummaryJSF,set Gain Percent,cluster-0
MarketSummaryJSF,set Open TS IA,cluster-0
MarketSummaryJSF,set Summary Date,cluster-0
MarketSummaryJSF,set Top Gainers,cluster-0
MarketSummaryJSF,set Top Losers,cluster-0
MarketSummaryJSF,set TS IA,cluster-0
MarketSummaryJSF,set Volume,cluster-0
OrderData,get Order Fee,cluster-0
OrderData,get Order ID,cluster-0
OrderData,get Order Status,cluster-0
OrderData,get Order Type,cluster-0
OrderData,get Price,cluster-0
OrderData,get Quantity,cluster-0
OrderData,get Symbol,cluster-0
OrderData,get Total,cluster-0
OrderData,Order Data,cluster-0
OrderData,Order Data,cluster-0
OrderData,set Completion Date,cluster-0
OrderData,set Open Date,cluster-0
OrderData,set Order Fee,cluster-0
OrderData,set Order ID,cluster-0
OrderData,set Order Status,cluster-0
OrderData,set Order Type,cluster-0
OrderData,set Price,cluster-0
OrderData,set Quantity,cluster-0
OrderData,set Symbol,cluster-0
OrderData,set Total,cluster-0
OrderData,get Completion Date,cluster-0
OrderData,get Open Date,cluster-0
ExplicitGC,do Get,cluster-2
ExplicitGC,do Post,cluster-2
ExplicitGC,get Servlet Info,cluster-2
ExplicitGC,init,cluster-2
PingBean,get Msg,cluster-8
PingBean,set Msg,cluster-8
PingCDIBean,get Bean Manger Via CD ICurrent,cluster-7
PingCDIBean,get Bean Manger Via JN DI,cluster-7
PingCDIBean,hello,cluster-7
PingCDIJSFBean,get Hit Count,cluster-7
OrderDataJSF,get All Order,cluster-3
OrderDataJSF,get All Orders,cluster-3
OrderDataJSF,get Order,cluster-3
OrderDataJSF,get Order Data,cluster-3
OrderDataJSF,Order Data JS F,cluster-3
OrderDataJSF,set All Orders,cluster-3
OrderDataJSF,set Order Data,cluster-3
QuoteData,get Change,cluster-0
QuoteData,get Change HT ML,cluster-0
QuoteData,get Company Name,cluster-0
QuoteData,get Gain,cluster-0
QuoteData,get Gain HT ML,cluster-0
QuoteData,get Gain Percent,cluster-0
QuoteData,get Gain Percent HT ML,cluster-0
QuoteData,get High,cluster-0
QuoteData,get Low,cluster-0
QuoteData,get Open,cluster-0
QuoteData,get Price,cluster-0
QuoteData,get Range,cluster-0
QuoteData,get Symbol,cluster-0
QuoteData,get Volume,cluster-0
QuoteData,Quote Data,cluster-0
QuoteData,Quote Data,cluster-0
QuoteData,set Change,cluster-0
QuoteData,set Company Name,cluster-0
QuoteData,set Gain,cluster-0
QuoteData,set Gain Percent,cluster-0
QuoteData,set High,cluster-0
QuoteData,set Low,cluster-0
QuoteData,set Open,cluster-0
QuoteData,set Price,cluster-0
QuoteData,set Range,cluster-0
QuoteData,set Symbol,cluster-0
QuoteData,set Volume,cluster-0
TradeAppJSF,get Address,cluster-4
TradeAppJSF,get Ccn,cluster-4
TradeAppJSF,get Cpassword,cluster-4
TradeAppJSF,get Email,cluster-4
TradeAppJSF,get Fullname,cluster-4
TradeAppJSF,get Money,cluster-4
TradeAppJSF,get Password,cluster-4
TradeAppJSF,get Results,cluster-4
TradeAppJSF,get User ID,cluster-4
TradeAppJSF,login,cluster-4
TradeAppJSF,logout,cluster-4
TradeAppJSF,register,cluster-4
TradeAppJSF,set Address,cluster-4
TradeAppJSF,set Ccn,cluster-4
TradeAppJSF,set Cpassword,cluster-4
TradeAppJSF,set Email,cluster-4
TradeAppJSF,set Fullname,cluster-4
TradeAppJSF,set Money,cluster-4
TradeAppJSF,set Password,cluster-4
TradeAppJSF,set Results,cluster-4
TradeAppJSF,set User ID,cluster-4
TradeAppJSF,update Profile,cluster-4
PingEJBLocal,get Msg,cluster-7
PingEJBLocalDecorator,get Msg,cluster-7
PingInterceptor,method Interceptor,cluster-7
PingJDBCRead,do Get,cluster-3
PingJDBCRead,do Post,cluster-3
PingJDBCRead,get Servlet Info,cluster-3
PingJDBCRead,init,cluster-3
PingJDBCRead2JSP,do Get,cluster-3
PingJDBCRead2JSP,do Post,cluster-3
PingJDBCRead2JSP,get Servlet Info,cluster-3
PingJDBCRead2JSP,init,cluster-3
TradeConfigServlet,do Config Display,cluster-4
TradeConfigServlet,do Config Update,cluster-4
TradeConfigServlet,do Reset Trade,cluster-4
TradeConfigServlet,init,cluster-4
TradeConfigServlet,service,cluster-4
PingServlet2Include,do Get,cluster-8
PingServlet2Include,do Post,cluster-8
PingServlet2Include,init,cluster-8
PingServlet2Jsp,do Get,cluster-7
PingServlet2Jsp,do Post,cluster-7
PingServlet2PDF,do Get,cluster-7
PingServlet2PDF,do Post,cluster-7
PingServlet2Servlet,do Get,cluster-7
PingServlet2Servlet,do Post,cluster-7
Handler,destroy,cluster-8
Handler,init,cluster-8
Listener,close Connection,cluster-2
Listener,Listener,cluster-2
Listener,on All Data Read,cluster-2
Listener,on Data Available,cluster-2
Listener,on Error,cluster-2
PingServlet2ServletRcv,do Get,cluster-8
PingServlet2ServletRcv,do Post,cluster-8
PingServlet2ServletRcv,init,cluster-8
PingServlet30Async,do Get,cluster-2
PingServlet30Async,do Post,cluster-2
PingServlet30Async,get Servlet Info,cluster-2
PingServlet30Async,init,cluster-2
PingServlet31Async,do Get,cluster-2
PingServlet31Async,do Post,cluster-2
PingServlet31Async,get Servlet Info,cluster-2
PingServlet31Async,init,cluster-2
PingServlet2IncludeRcv,do Get,cluster-7
PingServlet2IncludeRcv,do Post,cluster-7
PingServlet2JNDI,do Get,cluster-2
PingServlet2JNDI,do Post,cluster-2
PingServlet2JNDI,get Servlet Info,cluster-2
PingServlet2JNDI,init,cluster-2
PingServlet31AsyncRead,do Get,cluster-2
PingServlet31AsyncRead,do Post,cluster-2
PingServlet31AsyncRead,get Servlet Info,cluster-2
PingServlet31AsyncRead,init,cluster-2
ReadListenerImpl,on All Data Read,cluster-2
ReadListenerImpl,on Data Available,cluster-2
ReadListenerImpl,on Error,cluster-2
ReadListenerImpl,Read Listener Impl,cluster-2
WriteListenerImpl,on Error,cluster-2
WriteListenerImpl,on Write Possible,cluster-2
WriteListenerImpl,Write Listener Impl,cluster-2
PingServletCDI,do Get,cluster-8
PingServletCDI,init,cluster-8
PingServletCDIBeanManagerViaCDICurrent,do Get,cluster-8
PingServletCDIBeanManagerViaCDICurrent,init,cluster-8
PingServletCDIBeanManagerViaJNDI,do Get,cluster-8
PingServletCDIBeanManagerViaJNDI,init,cluster-8
PingServlet2Session2Entity,do Get,cluster-3
PingServlet2Session2Entity,do Post,cluster-3
PingServlet2Session2Entity,get Servlet Info,cluster-3
PingServlet2Session2Entity,init,cluster-3
PingServlet2Session2Entity2JSP,do Get,cluster-3
PingServlet2Session2Entity2JSP,do Post,cluster-3
PingServlet2Session2Entity2JSP,get Servlet Info,cluster-3
PingServlet2Session2Entity2JSP,init,cluster-3
PingServlet2Session2EntityCollection,do Get,cluster-3
PingServlet2Session2EntityCollection,do Post,cluster-3
PingServlet2Session2EntityCollection,get Servlet Info,cluster-3
PingServlet2Session2EntityCollection,init,cluster-3
PingServlet2SessionLocal,do Get,cluster-2
PingServlet2SessionLocal,do Post,cluster-2
PingServlet2SessionLocal,get Servlet Info,cluster-2
PingServlet2SessionLocal,init,cluster-2
PingServlet2SessionRemote,do Get,cluster-2
PingServlet2SessionRemote,do Post,cluster-2
PingServlet2SessionRemote,get Servlet Info,cluster-2
PingServlet2SessionRemote,init,cluster-2
PingServlet2TwoPhase,do Get,cluster-3
PingServlet2TwoPhase,do Post,cluster-3
PingServlet2TwoPhase,get Servlet Info,cluster-3
PingServlet2TwoPhase,init,cluster-3
JsonEncoder,destroy,cluster-2
JsonEncoder,encode,cluster-2
JsonEncoder,init,cluster-2
ActionDecoder,Action Decoder,cluster-2
ActionDecoder,decode,cluster-2
ActionDecoder,destroy,cluster-2
ActionDecoder,init,cluster-2
ActionDecoder,will Decode,cluster-2
ActionMessage,Action Message,cluster-2
ActionMessage,do Decoding,cluster-2
ActionMessage,get Decoded Action,cluster-2
JsonDecoder,decode,cluster-2
JsonDecoder,destroy,cluster-2
JsonDecoder,init,cluster-2
JsonDecoder,will Decode,cluster-2
